id,premium,renewal,improvement,incentives
84497,11700,0.35173509751905074,0.0,0.0
19699,20100,0.9005027115425741,0.0,0.0
52164,11700,0.9509271530686104,0.0,0.0
36055,5400,0.9215126505684466,0.0,0.0
17844,22200,0.9773542184692243,0.0,0.0
12006,9600,0.9751747262676094,0.0,0.0
51731,9600,0.982562701043999,0.0,0.0
101823,9600,0.9136155633203162,0.0,0.0
70611,13800,0.9743198550764453,0.0,0.0
57291,11700,0.6770762651257937,0.0,0.0
3315,11700,0.9312460283679178,0.0,0.0
6841,7500,0.9379566341545233,0.0,0.0
95636,7500,0.713067802543422,0.0,0.0
89508,7500,0.9850172053752216,0.0,0.0
78357,9600,0.9692011828045736,0.0,0.0
30363,13800,0.9838375181847752,0.0,0.0
65880,11700,0.9679004392053585,0.0,0.0
79166,5400,0.9247284278702244,0.0,0.0
16883,13800,0.8617941097714753,0.0,0.0
19400,3300,0.9791625792445844,0.0,0.0
97846,15900,0.9686223846613854,0.0,0.0
35938,5400,0.9485568694809701,0.0,0.0
109739,5400,0.9742025080438717,0.0,0.0
7542,3300,0.9192031147761237,0.0,0.0
62506,18000,0.987277275631904,0.0,0.0
106686,11700,0.9626378838427171,0.0,0.0
22500,5400,0.9820804033547489,0.0,0.0
73566,7500,0.9644280731285376,0.0,0.0
34462,13800,0.9867894213234351,0.0,0.0
109,15900,0.9679167855487608,0.0,0.0
82344,22200,0.9742263502485271,0.0,0.0
70324,20100,0.971237667048945,0.0,0.0
47235,7500,0.9839899715533514,0.0,0.0
78355,9600,0.9575966027557987,0.0,0.0
97012,7500,0.9290152914038894,0.0,0.0
103271,11700,0.985713709340414,0.0,0.0
54640,5400,0.9722848977387305,0.0,0.0
18452,9600,0.9143951494539239,0.0,0.0
80733,13800,0.9270402871258882,0.0,0.0
22069,20100,0.9452984890955818,0.0,0.0
63586,11700,0.975386506050249,0.0,0.0
63069,7500,0.9767107353162269,0.0,0.0
66451,20100,0.9661440270830717,0.0,0.0
5163,5400,0.9866414513834223,0.0,0.0
6542,18000,0.9851222878340536,0.0,0.0
79333,11700,0.9856668628539557,0.0,0.0
8752,11700,0.9787473029635234,0.0,0.0
37396,9600,0.9879832872767799,0.0,0.0
27502,13800,0.9295492103358489,0.0,0.0
65597,7500,0.9737603503100664,0.0,0.0
50178,11700,0.9684590226043305,0.0,0.0
51709,15900,0.9070743028775281,0.0,0.0
32294,9600,0.9646199820786615,0.0,0.0
76360,7500,0.971855030148471,0.0,0.0
51635,3300,0.9846507168253678,0.0,0.0
103391,5400,0.16101035010020287,0.0,0.0
59747,1200,0.7565728934990685,0.0,0.0
21498,13800,0.9543841873430574,0.0,0.0
18771,5700,0.9737366217388,0.0,0.0
34501,1200,0.9260984483632905,0.0,0.0
77807,3300,0.9551137742654537,0.0,0.0
26350,5700,0.8922979935713561,0.0,0.0
105355,18000,0.9325743103829819,0.0,0.0
5469,3300,0.9810588077112096,0.0,0.0
23826,11700,0.47896401146113327,0.0,0.0
9399,13800,0.9742172795726592,0.0,0.0
44862,3300,0.948416465093036,0.0,0.0
104114,1200,0.9750616325286574,0.0,0.0
20407,3300,0.9282360812060108,0.0,0.0
7541,7500,0.9872480644079443,0.0,0.0
72892,3300,0.9753421830442175,0.0,0.0
81994,22200,0.9783430603490244,0.0,0.0
111007,5400,0.9854827006137866,0.0,0.0
83350,13800,0.9833446778996334,0.0,0.0
55682,7500,0.9659845314906081,0.0,0.0
26680,3300,0.9808946229514469,0.0,0.0
109949,5400,0.9693645777833979,0.0,0.0
12482,1200,0.9771267896493485,0.0,0.0
108210,7500,0.9833297316468624,0.0,0.0
35717,13800,0.9897576360074718,0.0,0.0
74030,11700,0.9494243542342162,0.0,0.0
18407,9600,0.903063912882341,0.0,0.0
113337,5400,0.9433790347986439,0.0,0.0
81673,5400,0.9717640229176064,0.0,0.0
80808,9600,0.9834727615101146,0.0,0.0
87300,7500,0.9790526622047001,0.0,0.0
113610,1200,0.9864921435732015,0.0,0.0
68221,24300,0.9764180678722343,0.0,0.0
32307,11700,0.9814822862292579,0.0,0.0
53974,11700,0.9703423496613078,0.0,0.0
80255,7500,0.9539254383033734,0.0,0.0
37547,15900,0.9539761200460091,0.0,0.0
62782,11700,0.9763987052956543,0.0,0.0
60206,20100,0.9772973424845937,0.0,0.0
109533,9600,0.9839474722863857,0.0,0.0
31952,13800,0.660813051316574,0.0,0.0
31266,1200,0.9608382735660007,0.0,0.0
49517,7500,0.9329833878004328,0.0,0.0
52843,13800,0.9596561627904608,0.0,0.0
107949,7500,0.9579941430420441,0.0,0.0
50424,11700,0.8819170648487331,0.0,0.0
28080,5400,0.9753495211762411,0.0,0.0
63289,11700,0.8579553153825973,0.0,0.0
59792,1200,0.9087408941519496,0.0,0.0
8600,5400,0.9766236812275896,0.0,0.0
30415,13800,0.9785606691633146,0.0,0.0
92033,7500,0.9712708848269483,0.0,0.0
51339,5400,0.9636777704884649,0.0,0.0
104556,13800,0.9838246953369342,0.0,0.0
67550,5700,0.9310951503932019,0.0,0.0
71744,9600,0.9310028531303008,0.0,0.0
49589,1200,0.9646255050892871,0.0,0.0
17018,28500,0.9328696316220036,0.0,0.0
34936,7500,0.8255838965793751,0.0,0.0
110058,5400,0.9860311855976238,0.0,0.0
67668,9600,0.9671933231217075,0.0,0.0
75859,5400,0.9794132721970181,0.0,0.0
38878,41100,0.9555060165087802,0.0,0.0
107894,1200,0.9771995124821228,0.0,0.0
63438,9600,0.9697448936146711,0.0,0.0
75713,3300,0.9870796203577467,0.0,0.0
15713,15900,0.9731012288278578,0.0,0.0
34402,9600,0.957501542705252,0.0,0.0
40084,3300,0.9807718291773986,0.0,0.0
64940,3300,0.9467562400621944,0.0,0.0
66279,13800,0.981088137299539,0.0,0.0
77818,24300,0.9635169125548761,0.0,0.0
63889,7500,0.977332957477251,0.0,0.0
48861,3300,0.9749322425104516,0.0,0.0
26520,36900,0.9652921197359384,0.0,0.0
66559,9600,0.9860340156774254,0.0,0.0
24068,5400,0.7849578426257324,0.0,0.0
20211,60000,0.9635009483730729,0.0,0.0
86715,9600,0.974769438049076,0.0,0.0
68601,1200,0.9855809046590309,0.0,0.0
95696,9600,0.9637666539626217,0.0,0.0
60049,7500,0.9671285219839872,0.0,0.0
7620,7500,0.927008115413176,0.0,0.0
42468,5400,0.9722897163659283,0.0,0.0
106475,13800,0.958364059146356,0.0,0.0
43145,32700,0.9813460032666815,0.0,0.0
102597,5400,0.9777938123161454,0.0,0.0
93680,13800,0.9570254838319815,0.0,0.0
37065,9600,0.8860905571294864,0.0,0.0
49472,7500,0.9723118026811465,0.0,0.0
45364,32700,0.7477328076601724,0.0,0.0
112287,9600,0.9548166760883995,0.0,0.0
90044,7500,0.9542804450522886,0.0,0.0
40999,5700,0.9715242840031615,0.0,0.0
93637,9600,0.9843392332150652,0.0,0.0
47689,9600,0.9814937789668081,0.0,0.0
15068,9600,0.9741859625563897,0.0,0.0
67323,9600,0.9823025628834854,0.0,0.0
285,1200,0.9466718711641275,0.0,0.0
76543,18000,0.9753717150281451,0.0,0.0
52901,13800,0.7336259237936916,0.0,0.0
10299,7500,0.972699344923822,0.0,0.0
8199,11700,0.5630167824594383,0.0,0.0
10875,9600,0.7982740581864851,0.0,0.0
36812,41100,0.9750004152261597,0.0,0.0
110,9600,0.8503415361241858,0.0,0.0
25682,5700,0.8940478002196417,0.0,0.0
7331,9600,0.9018159323603862,0.0,0.0
76947,1200,0.9334848053288946,0.0,0.0
28303,7500,0.9637510714122323,0.0,0.0
32212,13800,0.8942956320110499,0.0,0.0
18692,20100,0.9741588146656673,0.0,0.0
75865,3300,0.9819174109787935,0.0,0.0
74466,7500,0.9529409850386835,0.0,0.0
81378,13800,0.9626029638040757,0.0,0.0
85492,1200,0.8766074864537113,0.0,0.0
67992,5400,0.9300345425056685,0.0,0.0
12527,15900,0.9828567468013344,0.0,0.0
48212,5400,0.9256373474605434,0.0,0.0
61180,5400,0.9782919432593725,0.0,0.0
56340,5400,0.9686578176370086,0.0,0.0
64227,13800,0.9887747100702033,0.0,0.0
35539,5400,0.979150981086772,0.0,0.0
9233,7500,0.9752491818172215,0.0,0.0
97645,3300,0.9123646339751103,0.0,0.0
106742,7500,0.8194825809616887,0.0,0.0
84955,1200,0.9463801942635997,0.0,0.0
36443,30600,0.9696059312846681,0.0,0.0
2970,3300,0.7428497071708714,0.0,0.0
48583,18000,0.9442565993382084,0.0,0.0
67490,9600,0.9711550126326902,0.0,0.0
45242,9600,0.9634592434772759,0.0,0.0
83608,7500,0.9761658610884789,0.0,0.0
86807,11700,0.9745268457591337,0.0,0.0
92793,26400,0.9862816783345331,0.0,0.0
32458,7500,0.9841194273208638,0.0,0.0
18258,15900,0.9829072709620454,0.0,0.0
93246,11700,0.9680512652747195,0.0,0.0
29747,11700,0.936686956730811,0.0,0.0
44469,5400,0.9501660911790539,0.0,0.0
18998,22200,0.9827578265999082,0.0,0.0
100686,3300,0.9423293410849293,0.0,0.0
21670,5400,0.9699483463653219,0.0,0.0
106701,13800,0.9840655448449885,0.0,0.0
21844,11700,0.9849655164785328,0.0,0.0
61174,3300,0.9857443855322967,0.0,0.0
933,57900,0.9862568565630905,0.0,0.0
563,3300,0.9875821029942314,0.0,0.0
90185,5400,0.9674546783325251,0.0,0.0
29080,13800,0.9497969376023162,0.0,0.0
32967,5400,0.958710133124095,0.0,0.0
110889,7500,0.9727935447059832,0.0,0.0
54059,30600,0.9196298115446652,0.0,0.0
86664,24300,0.9830209331128447,0.0,0.0
72104,11700,0.9865481550374854,0.0,0.0
82239,7500,0.9679996403966175,0.0,0.0
59755,5400,0.8761913785391666,0.0,0.0
1785,5400,0.9266045853049724,0.0,0.0
36377,5400,0.9302994685806918,0.0,0.0
73334,7500,0.801891632563424,0.0,0.0
26731,34800,0.978867610802204,0.0,0.0
78548,7500,0.9795142449841068,0.0,0.0
54472,3300,0.9841022411528855,0.0,0.0
70631,3300,0.971918139952747,0.0,0.0
44942,7500,0.8417709402098771,0.0,0.0
54130,5400,0.9844387570544454,0.0,0.0
11938,5400,0.9875798252171496,0.0,0.0
15837,5700,0.9842794585469012,0.0,0.0
64537,9600,0.943850568380204,0.0,0.0
65402,9600,0.9806441448364552,0.0,0.0
18680,13800,0.9818972249414446,0.0,0.0
69375,3300,0.9606433154478408,0.0,0.0
71042,13800,0.9064184555741922,0.0,0.0
69164,24300,0.9629938118215547,0.0,0.0
19288,15900,0.9806386881647791,0.0,0.0
17115,24300,0.9811527003942245,0.0,0.0
105949,9600,0.9073212177738164,0.0,0.0
55257,5400,0.9821962016352355,0.0,0.0
6583,7500,0.9861133127208874,0.0,0.0
24751,5400,0.9868786022737365,0.0,0.0
19545,9600,0.9616924366191549,0.0,0.0
38187,5400,0.9584357535358967,0.0,0.0
38983,32700,0.9821128387564182,0.0,0.0
100340,20100,0.9739670674269656,0.0,0.0
71337,22200,0.9783935072591592,0.0,0.0
73505,15900,0.9145707179240237,0.0,0.0
240,22200,0.9757837606626476,0.0,0.0
83153,7500,0.9692721455978095,0.0,0.0
371,7500,0.9774700863070834,0.0,0.0
50283,13800,0.9600169599307884,0.0,0.0
31513,7500,0.9782325845018452,0.0,0.0
24174,3300,0.9176131853500014,0.0,0.0
46907,5400,0.8821926914984295,0.0,0.0
94141,7500,0.9320382412978597,0.0,0.0
5483,3300,0.9705682262138479,0.0,0.0
91282,18000,0.9685354391802781,0.0,0.0
41378,11700,0.8890038833843696,0.0,0.0
7904,7500,0.9786182744952363,0.0,0.0
41632,9600,0.9802484804537369,0.0,0.0
84817,13800,0.9220166059579319,0.0,0.0
54335,7500,0.9827092722216131,0.0,0.0
52362,11700,0.9751726377891122,0.0,0.0
21141,7500,0.958931018870202,0.0,0.0
8040,7500,0.968125036244011,0.0,0.0
13042,9600,0.9749763451873141,0.0,0.0
40276,5700,0.9801031795130349,0.0,0.0
1203,7500,0.9252681694067931,0.0,0.0
54902,5400,0.9564817340439569,0.0,0.0
42127,9600,0.9230486120216294,0.0,0.0
61200,9600,0.9542042344368533,0.0,0.0
29807,13800,0.980932247108924,0.0,0.0
32558,1200,0.961093851950548,0.0,0.0
25499,9600,0.9857682561024941,0.0,0.0
71523,9600,0.9794543578992801,0.0,0.0
38791,11700,0.9880204398383213,0.0,0.0
12101,51600,0.9262272403667179,0.0,0.0
4730,3300,0.9777857362783461,0.0,0.0
17126,20100,0.973585150772089,0.0,0.0
85187,5400,0.7273128197751875,0.0,0.0
16129,41100,0.9760961312338877,0.0,0.0
51250,5400,0.9439110174759313,0.0,0.0
112931,5400,0.9782058469627485,0.0,0.0
17857,9600,0.9321559765806564,0.0,0.0
31762,7500,0.9770823109861605,0.0,0.0
87034,18000,0.6178107852049215,0.0,0.0
59018,1200,0.9788552227943248,0.0,0.0
81008,5400,0.9853558417409717,0.0,0.0
91203,7500,0.9661060641377256,0.0,0.0
111875,7500,0.9631234968413949,0.0,0.0
70722,3300,0.8810853154095027,0.0,0.0
55926,5400,0.9743646239357739,0.0,0.0
67538,5400,0.9129395596564658,0.0,0.0
113041,13800,0.959462264521419,0.0,0.0
30934,5700,0.9137495056029914,0.0,0.0
87109,11700,0.7553473668973627,0.0,0.0
26979,5400,0.9786388138658348,0.0,0.0
61557,1200,0.9665244666987859,0.0,0.0
29950,26400,0.9847861010867922,0.0,0.0
17,9600,0.9714383089108809,0.0,0.0
68226,18000,0.9659151570001363,0.0,0.0
79507,11700,0.9685397325394125,0.0,0.0
23107,3300,0.899638514222158,0.0,0.0
27741,3300,0.8847945855670251,0.0,0.0
34314,22200,0.9813906033672468,0.0,0.0
79354,11700,0.9760730944180633,0.0,0.0
97813,7500,0.9129461469149405,0.0,0.0
730,7500,0.9683416780403404,0.0,0.0
19260,9600,0.9698742181181388,0.0,0.0
79119,7500,0.837052057979737,0.0,0.0
77689,13800,0.9865912808006954,0.0,0.0
36363,5700,0.8390442826504392,0.0,0.0
6264,7500,0.980285259738692,0.0,0.0
26935,3300,0.9772697399131134,0.0,0.0
78464,15900,0.9379657367918968,0.0,0.0
44785,7500,0.9609760029813733,0.0,0.0
31835,5400,0.9731532875524889,0.0,0.0
42606,7500,0.9646559416927001,0.0,0.0
55554,5400,0.9786047965462656,0.0,0.0
106579,3300,0.7730483925344604,0.0,0.0
68977,5400,0.9383199471040199,0.0,0.0
85323,1200,0.9515544152429981,0.0,0.0
85288,18000,0.6259296425247114,0.0,0.0
52701,20100,0.9818429177526905,0.0,0.0
107848,5400,0.9539851566067482,0.0,0.0
97392,5400,0.9796266724891021,0.0,0.0
57996,7500,0.9649807787855399,0.0,0.0
113716,7500,0.9747701528394896,0.0,0.0
97317,13800,0.9632110327548893,0.0,0.0
16466,1200,0.9744618486163241,0.0,0.0
38691,3300,0.9751524649100638,0.0,0.0
49638,20100,0.9861326705187384,0.0,0.0
541,1200,0.8407904984199072,0.0,0.0
45882,9600,0.9775134132249531,0.0,0.0
18853,20100,0.9066701989282452,0.0,0.0
4572,11700,0.985101127103181,0.0,0.0
99403,3300,0.9871512224359547,0.0,0.0
55514,13800,0.9815230212192823,0.0,0.0
103119,9600,0.9195041976279563,0.0,0.0
64141,5400,0.9663570955138179,0.0,0.0
76939,11700,0.9801816783551919,0.0,0.0
17453,5400,0.9310807445820211,0.0,0.0
107821,32700,0.9143186632277424,0.0,0.0
62063,5400,0.9885104243825104,0.0,0.0
108737,15900,0.9845023536232301,0.0,0.0
110123,9600,0.9721346674985233,0.0,0.0
109498,11700,0.9768637204242515,0.0,0.0
108324,11700,0.9040976752556421,0.0,0.0
10990,18000,0.9130832638449329,0.0,0.0
18649,11700,0.9842540135292561,0.0,0.0
90653,30600,0.9548628973430217,0.0,0.0
98585,9600,0.9194877014998001,0.0,0.0
9888,47400,0.9771768462268474,0.0,0.0
61129,5400,0.9532347614656055,0.0,0.0
26829,3300,0.7498305540879809,0.0,0.0
110111,20100,0.9370587108167726,0.0,0.0
56138,13800,0.1327861253703395,0.0,0.0
27858,3300,0.9709010741771525,0.0,0.0
86241,7500,0.9375042150216859,0.0,0.0
8305,3300,0.9825399003640047,0.0,0.0
19363,3300,0.98622311401817,0.0,0.0
48827,11700,0.9617896128848874,0.0,0.0
38241,7500,0.9817392261262223,0.0,0.0
41847,9600,0.9539547904048244,0.0,0.0
23347,20100,0.8380294477247078,0.0,0.0
2423,9600,0.8572457363080499,0.0,0.0
32271,1200,0.9819124357441963,0.0,0.0
49130,9600,0.9696676353952689,0.0,0.0
8225,13800,0.9681348106941533,0.0,0.0
88846,1200,0.9827502083524355,0.0,0.0
34908,3300,0.8658315449832363,0.0,0.0
45794,5400,0.8719041379836087,0.0,0.0
64211,9600,0.9825048050136092,0.0,0.0
2611,13800,0.9599511621990663,0.0,0.0
69544,11700,0.8898709569556592,0.0,0.0
90530,11700,0.9539998556083025,0.0,0.0
40940,3300,0.9612712780421664,0.0,0.0
9467,20100,0.8849521325742462,0.0,0.0
77485,3300,0.96341714273948,0.0,0.0
106783,5700,0.9817220088381892,0.0,0.0
110503,5700,0.9628591265455475,0.0,0.0
20612,7500,0.9582249320904151,0.0,0.0
51833,22200,0.9719382832154341,0.0,0.0
11543,5400,0.9629480050806587,0.0,0.0
38547,9600,0.9834735601130128,0.0,0.0
110186,11700,0.9742228647872199,0.0,0.0
16478,11700,0.9808108014789543,0.0,0.0
110370,20100,0.9829172551495642,0.0,0.0
2582,34800,0.9626416378727927,0.0,0.0
55197,11700,0.9853429282020272,0.0,0.0
66699,11700,0.9832429869671057,0.0,0.0
85881,9600,0.9751350864830914,0.0,0.0
100517,5700,0.8872068965329055,0.0,0.0
113642,3300,0.9806600438613617,0.0,0.0
25917,13800,0.9357912448036346,0.0,0.0
39337,3300,0.9753822228456195,0.0,0.0
91854,11700,0.9394048429846399,0.0,0.0
102173,11700,0.9201591565179419,0.0,0.0
67598,5400,0.9044568725935254,0.0,0.0
3318,5400,0.973544419453897,0.0,0.0
111501,5400,0.9816919729261596,0.0,0.0
55471,1200,0.9557125313959631,0.0,0.0
56699,20100,0.9464922027853307,0.0,0.0
36379,7500,0.9789414768432908,0.0,0.0
39126,7500,0.9528876548383984,0.0,0.0
45286,11700,0.9827968706729333,0.0,0.0
62671,24300,0.9858153856614805,0.0,0.0
108685,15900,0.9164756542199922,0.0,0.0
53311,18000,0.9661219678129618,0.0,0.0
76703,11700,0.8242234680482498,0.0,0.0
40596,7500,0.9768988140638661,0.0,0.0
33861,5700,0.9742536471154547,0.0,0.0
105734,18000,0.9800441998716816,0.0,0.0
63398,7500,0.97267554197833,0.0,0.0
95002,7500,0.04083526084658576,0.0,0.0
27839,1200,0.966581765961681,0.0,0.0
35984,26400,0.979439833852127,0.0,0.0
38573,11700,0.9287250909803468,0.0,0.0
53998,15900,0.9846999116338991,0.0,0.0
105924,57900,0.95931152957335,0.0,0.0
33061,11700,0.7881642080640184,0.0,0.0
23505,18000,0.9874712286092944,0.0,0.0
29143,5700,0.9734109277592587,0.0,0.0
26013,22200,0.8924448222929163,0.0,0.0
61739,1200,0.980186381094721,0.0,0.0
36627,3300,0.9758910507148099,0.0,0.0
68964,5400,0.9666099863874754,0.0,0.0
41861,11700,0.979059904899164,0.0,0.0
81967,11700,0.9797521188988734,0.0,0.0
17243,1200,0.746117410401862,0.0,0.0
83527,18000,0.9719015493832694,0.0,0.0
62335,1200,0.8669552905998069,0.0,0.0
97278,13800,0.9833829791784937,0.0,0.0
75436,7500,0.9844271657811107,0.0,0.0
57411,3300,0.9420737450526118,0.0,0.0
49715,3300,0.9063968315522964,0.0,0.0
61363,28500,0.9752782555655571,0.0,0.0
99711,7500,0.9711159578133893,0.0,0.0
108464,9600,0.9597035227039712,0.0,0.0
50910,7500,0.9686598484620467,0.0,0.0
29695,9600,0.978885027616913,0.0,0.0
19978,15900,0.9766582473906563,0.0,0.0
109491,11700,0.9074283762976441,0.0,0.0
30458,22200,0.9298593936076158,0.0,0.0
102908,5700,0.9832480907998725,0.0,0.0
31485,9600,0.9725251880268029,0.0,0.0
14662,5400,0.9090805064360298,0.0,0.0
35264,3300,0.9410883335153895,0.0,0.0
95210,22200,0.9624160120176348,0.0,0.0
19350,5400,0.9730324271947952,0.0,0.0
8891,5400,0.9819719870005329,0.0,0.0
82982,3300,0.9840563871103994,0.0,0.0
90861,5400,0.9485774067788203,0.0,0.0
4887,18000,0.9456260682572122,0.0,0.0
95441,3300,0.9692538895479271,0.0,0.0
109730,1200,0.9828133961162943,0.0,0.0
86149,24300,0.8953800052992524,0.0,0.0
84028,5400,0.2605284650646355,0.0,0.0
70235,7500,0.9809887337887067,0.0,0.0
107798,22200,0.984295939052215,0.0,0.0
83208,5700,0.9792257668539923,0.0,0.0
100504,5400,0.9707380281034576,0.0,0.0
98598,18000,0.9720028626895095,0.0,0.0
91456,9600,0.9499230420237639,0.0,0.0
77699,5400,0.9461271863695017,0.0,0.0
86884,9600,0.9831602745350143,0.0,0.0
54632,13800,0.9762395855926027,0.0,0.0
94363,5400,0.975303949714431,0.0,0.0
73097,13800,0.5245299485355099,0.0,0.0
1532,3300,0.9606521550780945,0.0,0.0
14207,1200,0.9796785872702259,0.0,0.0
78777,5700,0.9847470248258873,0.0,0.0
73798,11700,0.9670933679786441,0.0,0.0
12878,5400,0.9562091044714927,0.0,0.0
49661,1200,0.9740887669617081,0.0,0.0
56981,22200,0.9630757879003466,0.0,0.0
70185,11700,0.9331345725684961,0.0,0.0
59851,5400,0.9897811114582606,0.0,0.0
107483,7500,0.8979588952891985,0.0,0.0
76527,9600,0.9619359990905557,0.0,0.0
63588,11700,0.9798862124009621,0.0,0.0
40883,24300,0.982407167146027,0.0,0.0
92065,15900,0.9666986883606791,0.0,0.0
92667,7500,0.9514106203870457,0.0,0.0
88987,9600,0.9504557638839619,0.0,0.0
57025,9600,0.9687335264331839,0.0,0.0
94299,1200,0.9837230283299617,0.0,0.0
70371,13800,0.9815921866286725,0.0,0.0
67464,5400,0.9802347246081754,0.0,0.0
65614,18000,0.9121655782874414,0.0,0.0
97224,7500,0.9877870559708584,0.0,0.0
82015,20100,0.9696269480146809,0.0,0.0
57111,15900,0.9672314291350017,0.0,0.0
89018,1200,0.9298964080996783,0.0,0.0
21914,5400,0.8219489765223537,0.0,0.0
17041,7500,0.9698812996843251,0.0,0.0
65029,20100,0.9745651658853464,0.0,0.0
91948,3300,0.9734771102764361,0.0,0.0
38033,3300,0.9818661466190628,0.0,0.0
44878,7500,0.9345384458548832,0.0,0.0
21725,5400,0.9592535886854089,0.0,0.0
1984,18000,0.9690321466283021,0.0,0.0
